Date	Time	Open	High	Low	Close	TickVol	Vol	Spread
2025.07.10	04:00:00	111074.52	111185.77	110951.59	111150	0	0	0
2025.07.10	05:00:00	111150	111164.35	110898	111086.14	0	0	0
2025.07.10	06:00:00	111086.14	111306.49	111086.14	111233.34	0	0	0
2025.07.10	07:00:00	111233.33	111432.46	111144.08	111230	0	0	0
2025.07.10	08:00:00	111229.99	111398.96	111102.78	111233.33	0	0	0
2025.07.10	09:00:00	111233.34	111258	111021.57	111041.36	0	0	0
2025.07.10	10:00:00	111041.37	111098.3	110870.33	111088.51	0	0	0
2025.07.10	11:00:00	111088.51	111173.95	110967	111019.99	0	0	0
2025.07.10	12:00:00	111019.99	111020	110752.35	110869	0	0	0
2025.07.10	13:00:00	110869	111039.99	110500	110800.01	0	0	0
2025.07.10	14:00:00	110801.78	111319.24	110642.3	111247.57	0	0	0
2025.07.10	15:00:00	111247.56	111408.41	110969.51	111408.4	0	0	0
2025.07.10	16:00:00	111408.4	112725.38	111322.32	112643.48	0	0	0
2025.07.10	17:00:00	112643.47	113788.23	112545.95	113722.82	0	0	0
2025.07.10	18:00:00	113722.83	113760.97	112985.64	113420	0	0	0
2025.07.10	19:00:00	113420.01	113680	113098.45	113301.81	0	0	0
2025.07.10	20:00:00	113301.8	113580	113270.98	113493.16	0	0	0
2025.07.10	21:00:00	113493.16	116868	113385.36	116490.52	0	0	0
2025.07.10	22:00:00	116490.52	116499.95	115800	116008.38	0	0	0
2025.07.10	23:00:00	116008.38	116099.99	115645.88	116010	0	0	0
2025.07.11	00:00:00	116010.01	116098.8	115222.22	115590.63	0	0	0
2025.07.11	01:00:00	115590.64	116078.85	115514.57	115967.57	0	0	0
2025.07.11	02:00:00	115967.57	116800	115702.86	116672.57	0	0	0
2025.07.11	03:00:00	116672.57	116950	116390.25	116881.7	0	0	0
2025.07.11	04:00:00	116881.69	116929	116500	116918.16	0	0	0
2025.07.11	05:00:00	116918.16	118404.22	116918.16	117860.37	0	0	0
2025.07.11	06:00:00	117860.38	118400	117602.22	117648.33	0	0	0
2025.07.11	07:00:00	117648.32	118108.79	117468.53	117526.88	0	0	0
2025.07.11	08:00:00	117526.88	118133	117526.88	117964.76	0	0	0
2025.07.11	09:00:00	117964.75	118869.98	117883.74	118470.34	0	0	0
2025.07.11	10:00:00	118470.35	118470.35	117946.72	117983.78	0	0	0
2025.07.11	11:00:00	117983.78	118110.6	117583.16	117821.91	0	0	0
2025.07.11	12:00:00	117821.91	118259.24	117741.94	117878.11	0	0	0
2025.07.11	13:00:00	117878.1	118189.18	117273.45	117989.18	0	0	0
2025.07.11	14:00:00	117989.17	118170.24	117388	117858.16	0	0	0
2025.07.11	15:00:00	117858.15	117960	116724.66	116902.59	0	0	0
2025.07.11	16:00:00	116902.58	117433.4	116604.87	117393.39	0	0	0
2025.07.11	17:00:00	117393.38	117745.7	117250	117640	0	0	0
2025.07.11	18:00:00	117640.01	117734.55	117300	117694.01	0	0	0
2025.07.11	19:00:00	117694.02	118138.75	117426.58	118108.81	0	0	0
2025.07.11	20:00:00	118108.81	118108.81	117659.19	117664.46	0	0	0
2025.07.11	21:00:00	117664.46	117880.01	117471.09	117619.99	0	0	0
2025.07.11	22:00:00	117619.99	117665.92	117146.8	117615.89	0	0	0
2025.07.11	23:00:00	117615.88	117677.24	117436.59	117527.66	0	0	0
2025.07.12	00:00:00	117527.66	117646.97	117141.13	117407.99	0	0	0
2025.07.12	01:00:00	117407.99	117697.49	117407.99	117644.81	0	0	0
2025.07.12	02:00:00	117644.8	117800.43	117556	117599.99	0	0	0
2025.07.12	03:00:00	117599.98	117847.66	117599.97	117774.42	0	0	0
2025.07.12	04:00:00	117774.42	117876.57	117587	117646.44	0	0	0
2025.07.12	05:00:00	117646.43	117718.82	117506.37	117689.68	0	0	0
2025.07.12	06:00:00	117689.68	117981.57	117660	117847.66	0	0	0
2025.07.12	07:00:00	117847.66	118054.79	117625.63	117731.99	0	0	0
2025.07.12	08:00:00	117731.99	118000	117724.47	117929.65	0	0	0
2025.07.12	09:00:00	117929.66	118200	117881.15	118158.78	0	0	0
2025.07.12	10:00:00	118158.79	118158.79	117870.31	118077.32	0	0	0
2025.07.12	11:00:00	118077.32	118106.2	117625	117810	0	0	0
2025.07.12	12:00:00	117810	117861.19	117309.61	117559.97	0	0	0
2025.07.12	13:00:00	117559.98	117571.61	117238.88	117500	0	0	0
2025.07.12	14:00:00	117500	117727.26	117315.68	117389.47	0	0	0
2025.07.12	15:00:00	117389.47	117461.62	116900.05	117100.01	0	0	0
2025.07.12	16:00:00	117100	117399.77	117045.86	117191.08	0	0	0
2025.07.12	17:00:00	117191.08	117548.69	117186.81	117478.4	0	0	0
2025.07.12	18:00:00	117478.4	117509.76	117378.91	117504	0	0	0
2025.07.12	19:00:00	117504.01	117639.98	117439.72	117550.96	0	0	0
2025.07.12	20:00:00	117550.96	117550.96	117023.35	117023.36	0	0	0
2025.07.12	21:00:00	117023.36	117555.5	117000.01	117485.22	0	0	0
2025.07.12	22:00:00	117485.21	117563.75	117312.04	117385.37	0	0	0
2025.07.12	23:00:00	117385.38	117460.02	117219.53	117420	0	0	0
2025.07.13	00:00:00	117420	117458.48	117248.21	117316.1	0	0	0
2025.07.13	01:00:00	117316.1	117640.61	117224.79	117553.37	0	0	0
2025.07.13	02:00:00	117553.37	117817.16	117407.94	117620	0	0	0
2025.07.13	03:00:00	117620	117824.76	117600.81	117753.6	0	0	0
2025.07.13	04:00:00	117753.59	117892.23	117684.22	117879.22	0	0	0
2025.07.13	05:00:00	117879.22	117904.75	117700.65	117759.99	0	0	0
2025.07.13	06:00:00	117759.99	117978.97	117742.31	117888.51	0	0	0
2025.07.13	07:00:00	117888.51	118054.79	117852	117999	0	0	0
2025.07.13	08:00:00	117998.99	118006.96	117756.39	117895.78	0	0	0
2025.07.13	09:00:00	117895.78	117901.34	117689.63	117739.16	0	0	0
2025.07.13	10:00:00	117739.16	117845.48	117739.16	117747.99	0	0	0
2025.07.13	11:00:00	117748	118086.66	117747.99	118072.01	0	0	0
2025.07.13	12:00:00	118072.01	118636.92	117989.53	118432.11	0	0	0
2025.07.13	13:00:00	118432.11	118750	118154.81	118610.01	0	0	0
2025.07.13	14:00:00	118610	119376	118353.2	118766.94	0	0	0
2025.07.13	15:00:00	118766.94	119124	118532.84	118672.24	0	0	0
2025.07.13	16:00:00	118672.23	118982.89	118520	118528.01	0	0	0
2025.07.13	17:00:00	118528	118844.83	118382.56	118699.6	0	0	0
2025.07.13	18:00:00	118699.6	119070.24	118592.01	118992.73	0	0	0
2025.07.13	19:00:00	118992.73	119488	118897.44	118961.08	0	0	0
2025.07.13	20:00:00	118961.09	119367.37	118826	119083.6	0	0	0
2025.07.13	21:00:00	119083.6	119083.6	118500.01	118648.87	0	0	0
2025.07.13	22:00:00	118648.86	118774.64	118243.68	118520.01	0	0	0
2025.07.13	23:00:00	118520.01	119198	118386.55	119086.64	0	0	0
2025.07.14	00:00:00	119086.65	119470.54	118916.17	119061.4	0	0	0
2025.07.14	01:00:00	119061.4	119238.1	118905.18	119100.58	0	0	0
2025.07.14	02:00:00	119100.58	119999	118969.56	119647.88	0	0	0
2025.07.14	03:00:00	119647.88	121492.48	119592.7	120750.24	0	0	0
2025.07.14	04:00:00	120750.25	121438.27	120557.63	121400	0	0	0
2025.07.14	05:00:00	121400	122666	121129	122461.99	0	0	0
2025.07.14	06:00:00	122461.99	122465.3	122017.81	122130.99	0	0	0
2025.07.14	07:00:00	122130.99	123218	122100	122736.04	0	0	0
2025.07.14	08:00:00	122736.04	122769.19	122300	122578	0	0	0
2025.07.14	09:00:00	122578.01	122582.97	121888.44	121973.74	0	0	0
2025.07.14	10:00:00	121973.74	122130.65	121628.47	121905.48	0	0	0
2025.07.14	11:00:00	121905.48	121905.48	121355.55	121467.24	0	0	0
2025.07.14	12:00:00	121467.23	121945.63	121400.01	121918	0	0	0
2025.07.14	13:00:00	121918.01	122120	121188	121710.64	0	0	0
2025.07.14	14:00:00	121710.64	121990.42	120600	121158.89	0	0	0
2025.07.14	15:00:00	121158.88	121176.26	119611.7	119878.23	0	0	0
2025.07.14	16:00:00	119878.22	120299.58	119202	120268.87	0	0	0
2025.07.14	17:00:00	120268.88	120526.03	119769.4	119896.42	0	0	0
2025.07.14	18:00:00	119896.42	120192.73	119632	119644.94	0	0	0
2025.07.14	19:00:00	119644.93	120103.31	119610.92	119939.41	0	0	0
2025.07.14	20:00:00	119939.42	120447	119522.72	120167.07	0	0	0
2025.07.14	21:00:00	120167.06	120244.5	119827.34	120034.98	0	0	0
2025.07.14	22:00:00	120034.97	120300	119924	120057.01	0	0	0
2025.07.14	23:00:00	120057.01	120057.01	119766.05	119841.18	0	0	0
2025.07.15	00:00:00	119841.17	119940.83	119110	119497.92	0	0	0
2025.07.15	01:00:00	119497.93	119537.22	118352.09	118431.71	0	0	0
2025.07.15	02:00:00	118431.71	118855.56	117827.46	118251.05	0	0	0
2025.07.15	03:00:00	118251.04	118251.04	116840.01	117148.47	0	0	0
2025.07.15	04:00:00	117148.46	117511.33	116250	117480.48	0	0	0
2025.07.15	05:00:00	117480.48	117765.4	116962.97	117335.12	0	0	0
2025.07.15	06:00:00	117335.12	117335.12	116766	117070.54	0	0	0
2025.07.15	07:00:00	117070.54	117270.86	116400	116779.12	0	0	0
2025.07.15	08:00:00	116779.13	116862.02	116300	116777.47	0	0	0
2025.07.15	09:00:00	116777.47	117224.08	116711.67	116779.99	0	0	0
2025.07.15	10:00:00	116780	117198.21	116744.48	117016.48	0	0	0
2025.07.15	11:00:00	117016.49	117161.52	116338.3	117113.98	0	0	0
2025.07.15	12:00:00	117113.98	117466.52	116417	117204.18	0	0	0
2025.07.15	13:00:00	117204.18	118490.71	117157.25	118088.13	0	0	0
2025.07.15	14:00:00	118088.13	118458.31	115736.92	116008.19	0	0	0
2025.07.15	15:00:00	116008.2	116750	115800	116391.43	0	0	0
2025.07.15	16:00:00	116391.43	117800.6	116362.97	117188.01	0	0	0
2025.07.15	17:00:00	117188	117538.46	117140	117372.99	0	0	0
2025.07.15	18:00:00	117373	117380	116019.05	116719.55	0	0	0
2025.07.15	19:00:00	116719.55	117204.5	116282.38	116416.07	0	0	0
2025.07.15	20:00:00	116416.07	116725.02	116192.27	116419.02	0	0	0
2025.07.15	21:00:00	116419.01	117600	116350	117553.92	0	0	0
2025.07.15	22:00:00	117553.91	117868.52	117263.66	117827.74	0	0	0
2025.07.15	23:00:00	117827.74	117972.86	117500	117758.09	0	0	0
2025.07.16	00:00:00	117758.08	118178	117425.27	118112.89	0	0	0
2025.07.16	01:00:00	118112.9	118195	117582.12	117724.29	0	0	0
2025.07.16	02:00:00	117724.29	117752.87	117017.29	117317.27	0	0	0
2025.07.16	03:00:00	117317.27	117519.49	117211.25	117482.67	0	0	0
2025.07.16	04:00:00	117482.67	117700.7	117275.63	117600.92	0	0	0
2025.07.16	05:00:00	117600.92	118000	117600.92	117869.82	0	0	0
2025.07.16	06:00:00	117869.82	118285.15	117760	118276.3	0	0	0
2025.07.16	07:00:00	118276.3	118300	118046.19	118189.25	0	0	0
2025.07.16	08:00:00	118189.24	118794.64	118113.82	118699.99	0	0	0
2025.07.16	09:00:00	118700	119200	118693.71	119193.37	0	0	0
2025.07.16	10:00:00	119193.38	119310.75	118734.53	118736.25	0	0	0
2025.07.16	11:00:00	118736.24	118912.36	118650	118769.06	0	0	0
2025.07.16	12:00:00	118769.06	119082.94	118580.36	118613.43	0	0	0
2025.07.16	13:00:00	118613.43	118920	118181.14	118700.01	0	0	0
2025.07.16	14:00:00	118700.02	119260	118200	119056.8	0	0	0
2025.07.16	15:00:00	119056.81	119794.8	118328.48	119095.76	0	0	0
2025.07.16	16:00:00	119095.76	119338.12	118471.38	119291.91	0	0	0
2025.07.16	17:00:00	119291.91	119700	118963.96	119073.35	0	0	0
2025.07.16	18:00:00	119073.35	119904.13	118880.27	119512.2	0	0	0
2025.07.16	19:00:00	119512.2	119668.72	118822.72	119230.16	0	0	0
2025.07.16	20:00:00	119230.16	119933.89	118943.91	119921.96	0	0	0
2025.07.16	21:00:00	119921.97	120063.84	119200	119297.64	0	0	0
2025.07.16	22:00:00	119297.64	119500	118592.22	118639.34	0	0	0
2025.07.16	23:00:00	118639.34	118823.5	118420	118630.43	0	0	0
2025.07.17	00:00:00	118630.44	119158.28	118620.83	118894.33	0	0	0
2025.07.17	01:00:00	118894.33	119082.88	117683.53	118149.7	0	0	0
2025.07.17	02:00:00	118149.71	118523.25	118017.06	118330.57	0	0	0
2025.07.17	03:00:00	118330.58	118356.32	117761.11	118128.8	0	0	0
2025.07.17	04:00:00	118128.8	118485.4	117959.33	118485.4	0	0	0
2025.07.17	05:00:00	118485.39	118643.59	118225.54	118587.03	0	0	0
2025.07.17	06:00:00	118587.03	118772	118341.55	118452.51	0	0	0
2025.07.17	07:00:00	118452.51	118556.45	117857.03	118311.75	0	0	0
2025.07.17	08:00:00	118311.75	118424.28	118082.99	118330.93	0	0	0
2025.07.17	09:00:00	118330.93	119192	118242.26	118769.34	0	0	0
2025.07.17	10:00:00	118769.34	118869.73	118241.24	118340.01	0	0	0
2025.07.17	11:00:00	118340	118398.82	117974.99	117995	0	0	0
2025.07.17	12:00:00	117995	118183.74	117453.57	117867.08	0	0	0
2025.07.17	13:00:00	117867.08	118446.19	117520.6	118281.99	0	0	0
2025.07.17	14:00:00	118281.99	118834.2	118141.47	118770.94	0	0	0
2025.07.17	15:00:00	118770.94	119073.46	118334.34	118881.99	0	0	0
2025.07.17	16:00:00	118881.99	118954.66	118333.6	118558.61	0	0	0
2025.07.17	17:00:00	118558.61	119328.89	118500	119261.5	0	0	0
2025.07.17	18:00:00	119261.51	119780.67	119211.94	119580	0	0	0
2025.07.17	19:00:00	119580	119880.13	118821.06	118959.66	0	0	0
2025.07.17	20:00:00	118959.66	119436.87	118383.97	119436.86	0	0	0
2025.07.17	21:00:00	119436.86	120998.71	119431.93	120272.19	0	0	0
2025.07.17	22:00:00	120272.19	120693.35	119485.71	119766.71	0	0	0
2025.07.17	23:00:00	119766.7	119879.35	119170.52	119177.56	0	0	0
2025.07.18	00:00:00	119177.56	119786.52	119020.48	119739.06	0	0	0
2025.07.18	01:00:00	119739.06	120785.49	119644.21	120336.88	0	0	0
2025.07.18	02:00:00	120336.88	120399.04	119869.97	120096.43	0	0	0
2025.07.18	03:00:00	120096.42	120478.83	119949.28	120223.09	0	0	0
2025.07.18	04:00:00	120223.08	120486.29	119750	120403.4	0	0	0
2025.07.18	05:00:00	120403.4	120635.97	120210.02	120589.95	0	0	0
2025.07.18	06:00:00	120589.94	120820.71	120075.04	120251	0	0	0
2025.07.18	07:00:00	120251	120386.27	119287.72	119339.51	0	0	0
2025.07.18	08:00:00	119339.51	119469.21	118395	118642.01	0	0	0
2025.07.18	09:00:00	118642.02	118974.99	118442.84	118875.01	0	0	0
2025.07.18	10:00:00	118875.01	119259.98	118502.7	119250.72	0	0	0
2025.07.18	11:00:00	119250.72	119281.93	118772.4	119171.34	0	0	0
2025.07.18	12:00:00	119171.35	119531.48	119145.84	119442.44	0	0	0
2025.07.18	13:00:00	119442.43	119442.44	118500	118773.38	0	0	0
2025.07.18	14:00:00	118773.38	119242.63	117315.69	118139.99	0	0	0
2025.07.18	15:00:00	118139.99	118265.96	117480	117860.25	0	0	0
2025.07.18	16:00:00	117860.24	118054.92	117479.92	117553.42	0	0	0
2025.07.18	17:00:00	117553.41	117996.49	117377	117600.01	0	0	0
2025.07.18	18:00:00	117600.01	117723.11	117235	117310.72	0	0	0
2025.07.18	19:00:00	117310.72	117874	117120.53	117374.76	0	0	0
2025.07.18	20:00:00	117374.75	117539.51	116812.76	117405	0	0	0
2025.07.18	21:00:00	117404.99	117879.9	117368.01	117676.82	0	0	0
2025.07.18	22:00:00	117676.81	117962.09	117402.25	117683.71	0	0	0
2025.07.18	23:00:00	117683.71	118021.62	117455.94	117924.84	0	0	0
2025.07.19	00:00:00	117924.84	118028.86	117714.85	117739.7	0	0	0
2025.07.19	01:00:00	117739.7	118109.95	117613.35	118036.73	0	0	0
2025.07.19	02:00:00	118036.74	118297.72	117935	118201.03	0	0	0
2025.07.19	03:00:00	118201.04	118371.42	118123.6	118322.54	0	0	0
2025.07.19	04:00:00	118322.53	118364	118096.89	118134.83	0	0	0
2025.07.19	05:00:00	118134.83	118289.43	118044.19	118205.98	0	0	0
2025.07.19	06:00:00	118205.98	118261.7	118065.8	118164.42	0	0	0
2025.07.19	07:00:00	118164.42	118326.8	118156.32	118163.06	0	0	0
2025.07.19	08:00:00	118163.07	118265.95	117943.25	118101.82	0	0	0
2025.07.19	09:00:00	118101.83	118328	118069.22	118244.3	0	0	0
2025.07.19	10:00:00	118244.3	118479.34	118180.36	118440.38	0	0	0
2025.07.19	11:00:00	118440.39	118499.9	118166.39	118327.06	0	0	0
2025.07.19	12:00:00	118327.05	118327.06	118099.46	118242.04	0	0	0
2025.07.19	13:00:00	118242.04	118317.42	118086	118188.14	0	0	0
2025.07.19	14:00:00	118188.15	118229.8	117627.71	117668.14	0	0	0
2025.07.19	15:00:00	117668.14	118240.01	117661.04	118058.11	0	0	0
2025.07.19	16:00:00	118058.1	118161.51	117850	117973.99	0	0	0
2025.07.19	17:00:00	117974	117984.68	117741.93	117808.17	0	0	0
2025.07.19	18:00:00	117808.17	118028	117761.58	117859.1	0	0	0
2025.07.19	19:00:00	117859.1	118141	117605.26	118007.88	0	0	0
2025.07.19	20:00:00	118007.88	118141	117708.55	117720.01	0	0	0
2025.07.19	21:00:00	117720	117836.56	117277.34	117705.82	0	0	0
2025.07.19	22:00:00	117705.81	117850.14	117529.44	117792.98	0	0	0
2025.07.19	23:00:00	117792.98	117935.76	117738.63	117840	0	0	0
2025.07.20	00:00:00	117840.01	117996.49	117650	117942.31	0	0	0
2025.07.20	01:00:00	117942.31	118131.2	117900.72	117941.25	0	0	0
2025.07.20	02:00:00	117941.25	118006.37	117766.42	117970.49	0	0	0
2025.07.20	03:00:00	117970.5	118165.38	117706.9	117958.01	0	0	0
2025.07.20	04:00:00	117958	118127.39	117900	117949.98	0	0	0
2025.07.20	05:00:00	117949.99	117976.36	117800	117846.91	0	0	0
2025.07.20	06:00:00	117846.92	117884.29	117760.67	117824.48	0	0	0
2025.07.20	07:00:00	117824.49	118218	117824.48	118029.49	0	0	0
2025.07.20	08:00:00	118029.49	118255.14	118000	118151.14	0	0	0
2025.07.20	09:00:00	118151.15	118277.17	117886.51	117913.11	0	0	0
2025.07.20	10:00:00	117913.12	117993.86	117876.42	117888.21	0	0	0
2025.07.20	11:00:00	117888.21	118081.66	117819.88	117878.46	0	0	0
2025.07.20	12:00:00	117878.46	118169.36	117723.23	118085.43	0	0	0
2025.07.20	13:00:00	118085.43	118422.57	118085.42	118417.35	0	0	0
2025.07.20	14:00:00	118417.35	118799.8	118277.77	118468.41	0	0	0
2025.07.20	15:00:00	118468.41	118775.85	118347.38	118671.11	0	0	0
2025.07.20	16:00:00	118671.12	118856.8	118465	118557.78	0	0	0
2025.07.20	17:00:00	118557.77	118557.78	117960	118018.69	0	0	0
2025.07.20	18:00:00	118018.7	118448.2	118018.7	118361.79	0	0	0
2025.07.20	19:00:00	118361.8	118563.93	118155	118155.01	0	0	0
2025.07.20	20:00:00	118155	118263	117852.72	118087.67	0	0	0
2025.07.20	21:00:00	118087.67	118153.88	117830.2	117997.88	0	0	0
2025.07.20	22:00:00	117997.87	118040	116467.02	117479.93	0	0	0
2025.07.20	23:00:00	117479.92	117556.93	116955.94	117265.12	0	0	0
2025.07.21	00:00:00	117265.11	117352.06	116515	117352.06	0	0	0
2025.07.21	01:00:00	117352.05	117441.62	116775.95	117305.86	0	0	0
2025.07.21	02:00:00	117305.86	118183.93	117305.86	118183.92	0	0	0
2025.07.21	03:00:00	118183.92	118614.7	118131.75	118404	0	0	0
2025.07.21	04:00:00	118404.01	118634.57	118282.25	118331.61	0	0	0
2025.07.21	05:00:00	118331.62	118430.24	118188.95	118430.22	0	0	0
2025.07.21	06:00:00	118430.22	119241.57	118290.24	119169.25	0	0	0
2025.07.21	07:00:00	119169.26	119676.73	119162.62	119362.67	0	0	0
2025.07.21	08:00:00	119364.18	119500	118854.9	119016.83	0	0	0
2025.07.21	09:00:00	119016.84	119086.05	118527.12	118690.05	0	0	0
2025.07.21	10:00:00	118690.05	118820	118344	118578.14	0	0	0
2025.07.21	11:00:00	118578.14	118798.2	118070.16	118070.17	0	0	0
2025.07.21	12:00:00	118070.17	118590	117778.7	118172.82	0	0	0
2025.07.21	13:00:00	118172.82	119100	117888.25	118834	0	0	0
2025.07.21	14:00:00	118834	119233.71	118432	118828.99	0	0	0
2025.07.21	15:00:00	118828.99	119119.59	118270	118313.16	0	0	0
2025.07.21	16:00:00	118313.16	118399.1	117500	117738.44	0	0	0
2025.07.21	17:00:00	117738.44	118093.13	117321.84	117847.82	0	0	0
2025.07.21	18:00:00	117847.83	118213.24	117100	117162.28	0	0	0
2025.07.21	19:00:00	117162.28	117521.01	116666	116767.67	0	0	0
2025.07.21	20:00:00	116767.67	117252	116656.88	116939.4	0	0	0
2025.07.21	21:00:00	116939.4	117371.99	116879.1	117215.25	0	0	0
2025.07.21	22:00:00	117215.25	117633.66	117117.85	117348.96	0	0	0
2025.07.21	23:00:00	117348.97	117508.25	117107.03	117380.36	0	0	0
2025.07.22	00:00:00	117380.36	117524.07	117012.29	117123.69	0	0	0
2025.07.22	01:00:00	117123.68	117950	116128	117750.01	0	0	0
2025.07.22	02:00:00	117750.01	117800	116969.67	117027.81	0	0	0
2025.07.22	03:00:00	117027.81	117271.32	116683.93	117210	0	0	0
2025.07.22	04:00:00	117210	117357.21	116555	116555.01	0	0	0
2025.07.22	05:00:00	116555.01	117346.17	116552.18	117329.27	0	0	0
2025.07.22	06:00:00	117329.28	117847.77	117275.47	117847.26	0	0	0
2025.07.22	07:00:00	117847.26	118594.55	117780	117983.68	0	0	0
2025.07.22	08:00:00	117983.69	118345	117488.19	118289.99	0	0	0
2025.07.22	09:00:00	118290	118656	117873.42	118399.09	0	0	0
2025.07.22	10:00:00	118399.09	118956	118302.01	118955.99	0	0	0
2025.07.22	11:00:00	118955.99	119188.3	118784	119154.99	0	0	0
2025.07.22	12:00:00	119154.99	119419.74	119037.02	119293.7	0	0	0
2025.07.22	13:00:00	119293.7	119573.53	118034.63	118147.82	0	0	0
2025.07.22	14:00:00	118147.83	119140.14	117550	119060	0	0	0
2025.07.22	15:00:00	119060.01	119177.53	118690.38	118912.04	0	0	0
2025.07.22	16:00:00	118912.04	119350.01	118626.35	118681.26	0	0	0
2025.07.22	17:00:00	118681.25	119213	118368.19	119199.39	0	0	0
2025.07.22	18:00:00	119199.39	120183.96	119044.06	119733.69	0	0	0
2025.07.22	19:00:00	119733.7	119914.97	119097.6	119282.1	0	0	0
2025.07.22	20:00:00	119282.11	119901.88	119203.2	119703.28	0	0	0
2025.07.22	21:00:00	119703.29	119770.84	119400	119400	0	0	0
2025.07.22	22:00:00	119400	120035.29	119385.21	119844.23	0	0	0
2025.07.22	23:00:00	119844.23	120247.8	119835.56	119954.42	0	0	0
2025.07.23	00:00:00	119954.43	120090	119500.29	119546.56	0	0	0
2025.07.23	01:00:00	119546.56	119666.04	119379.63	119488.22	0	0	0
2025.07.23	02:00:00	119488.21	119531.29	118983.34	119090.73	0	0	0
2025.07.23	03:00:00	119090.73	119116.68	118532.96	118614.17	0	0	0
2025.07.23	04:00:00	118614.16	118996.01	118576.38	118996	0	0	0
2025.07.23	05:00:00	118996.01	119006.05	118615.97	118645.04	0	0	0
2025.07.23	06:00:00	118645.04	118717.12	118329.04	118417.99	0	0	0
2025.07.23	07:00:00	118417.99	118592.39	118288.2	118350.35	0	0	0
2025.07.23	08:00:00	118350.35	118552	118222.71	118423.21	0	0	0
2025.07.23	09:00:00	118423.21	118457.86	117910.66	118040	0	0	0
2025.07.23	10:00:00	118040.01	118379.74	117844.24	118372.12	0	0	0
2025.07.23	11:00:00	118372.13	118619.79	118160	118538.46	0	0	0
2025.07.23	12:00:00	118538.46	118655	117799.87	117980.7	0	0	0
2025.07.23	13:00:00	117980.69	118199.89	117330	117381.44	0	0	0
2025.07.23	14:00:00	117381.44	118205	117301	118204.99	0	0	0
2025.07.23	15:00:00	118204.99	118708.24	117823.21	118567.39	0	0	0
2025.07.23	16:00:00	118567.39	118567.39	117561.23	117712.53	0	0	0
2025.07.23	17:00:00	117712.53	118136.46	117331.63	118131.99	0	0	0
2025.07.23	18:00:00	118131.99	118387.85	117998.9	118379.45	0	0	0
2025.07.23	19:00:00	118379.44	118466.69	118218.12	118393.64	0	0	0
2025.07.23	20:00:00	118393.64	118498.76	117559.91	117900	0	0	0
2025.07.23	21:00:00	117900	118181.36	117381.8	118181.36	0	0	0
2025.07.23	22:00:00	118181.75	118630.39	117937.47	118568.99	0	0	0
2025.07.23	23:00:00	118568.99	118756	118421.86	118755.99	0	0	0
2025.07.24	00:00:00	118756	119138.57	118571.17	119060	0	0	0
2025.07.24	01:00:00	119060.01	119100	118787.32	119094.4	0	0	0
2025.07.24	02:00:00	119094.4	119094.4	118808.44	118960.6	0	0	0
2025.07.24	03:00:00	118960.6	119273.36	118466.71	118488.92	0	0	0
2025.07.24	04:00:00	118488.92	118610.25	117830	117941.86	0	0	0
2025.07.24	05:00:00	117941.86	117953.72	117500	117604.55	0	0	0
2025.07.24	06:00:00	117604.54	117855	117380.03	117466.81	0	0	0
2025.07.24	07:00:00	117466.81	118473.62	117103.1	118416.21	0	0	0
2025.07.24	08:00:00	118416.21	118811.09	118224.76	118775.28	0	0	0
2025.07.24	09:00:00	118775.29	118814.47	118300.53	118507.08	0	0	0
2025.07.24	10:00:00	118507.07	118648.53	117955.59	118373.99	0	0	0
2025.07.24	11:00:00	118374	118739.13	118297.56	118600	0	0	0
2025.07.24	12:00:00	118600	118728.33	118281.12	118531.42	0	0	0
2025.07.24	13:00:00	118531.43	118727.53	118220	118227.48	0	0	0
2025.07.24	14:00:00	118227.48	119109.74	117832.32	119057.11	0	0	0
2025.07.24	15:00:00	119057.12	119450	118614.84	119092.65	0	0	0
2025.07.24	16:00:00	119092.65	119190.41	118350	118529.97	0	0	0
2025.07.24	17:00:00	118529.97	119307.43	118481.7	119122.94	0	0	0
2025.07.24	18:00:00	119122.95	119395.81	118960.27	119044.29	0	0	0
2025.07.24	19:00:00	119044.29	119343.97	118900.02	118943.42	0	0	0
2025.07.24	20:00:00	118943.42	119010.64	118722.02	118722.02	0	0	0
2025.07.24	21:00:00	118722.03	118790.44	118487.2	118527.52	0	0	0
2025.07.24	22:00:00	118527.51	118626.09	118186.57	118280.01	0	0	0
2025.07.24	23:00:00	118280	118450.24	118166.94	118340.99	0	0	0
2025.07.25	00:00:00	118340.98	118451.57	117652.85	117664.56	0	0	0
2025.07.25	01:00:00	117664.55	117802.04	117231	117359.26	0	0	0
2025.07.25	02:00:00	117359.27	117396.96	116353.66	116353.67	0	0	0
2025.07.25	03:00:00	116353.67	116428.55	115330.86	115419.66	0	0	0
2025.07.25	04:00:00	115419.65	116144.63	115115	116102.7	0	0	0
2025.07.25	05:00:00	116102.71	116102.71	115263.54	115500	0	0	0
2025.07.25	06:00:00	115500	115511.54	115200	115284.25	0	0	0
2025.07.25	07:00:00	115284.25	115946.26	114723.16	115320.01	0	0	0
2025.07.25	08:00:00	115320.01	115980.82	115008.85	115202.55	0	0	0
2025.07.25	09:00:00	115202.55	116033.46	115020.59	116033.44	0	0	0
2025.07.25	10:00:00	116033.44	116487.5	115990.09	116308.48	0	0	0
2025.07.25	11:00:00	116308.48	116782.13	116308.48	116543.58	0	0	0
